2453,356,4864,138,4865,911,234,254,6694,353,1796
2454,93,86,158,123,260,85,121,122,229,161
2455,6691,6688,9143,4863,4869,9789,9787,4861,4864,9788
2456,128,83,85,116,247,15,125,346,155,520
2457,450,117,116,437,295,492,180,599,8,1772
2458,437,85,191,161,450,918,4,15,229,263
2459,6724,12570,2306,6390,5093,600,4123,4090,9420,14387
2460,122,116,437,450,8,15,295,346,447,296
2461,2,122,113,15,116,161,93,83,17,260
2462,28694,28691,28693,28690,24529,28692,24526,24527,24523,8089
2463,223,2,826,631,148,286,113,22,25,1386
2464,32,33,35,403,18,24,79,16,409,169
2465,122,83,125,118,921,85,530,165,346,128
2466,7,122,85,116,118,125,15,165,128,8
2467,295,1019,450,1767,238,71,116,248,62,4
2468,85,116,346,199,165,8,128,446,154,648
2469,79,150,35,403,18,409,170,267,80,28
2470,150,34,33,35,32,267,2237,386,24,170
2471,2838,2840,3629,279,891,289,6572,1468,2842,5149
2472,2,223,826,148,22,631,113,93,3945,17
2473,8521,6724,233,333,946,600,3192,14387,342,1113
2474,3779,3780,23677,13406,23674,13399,13405,23675,13404,13403
2475,88,145,87,826,84,2,631,89,91,223
2476,73,69,39,291,6674,1405,57,75,1183,1384
2477,148,123,826,2,93,86,569,88,25,636
2478,7,122,2,85,161,15,116,93,260,83
2479,32,150,18,35,34,403,24,409,267,16
2480,180,492,117,1522,599,517,237,146,199,648
2481,123,93,86,636,1061,158,121,826,631,125
2482,7,148,88,87,145,2,826,84,123,89
2483,83,651,638,663,127,1021,589,86,1061,211
2484,7,122,2,85,15,8,93,113,296,125
2485,7,85,2,93,15,260,125,8,946,296
2486,73,279,1405,76,2394,69,291,38,828,39
2487,122,2,93,85,113,125,15,116,260,631
2488,148,88,145,826,7,123,2,93,84,86
2489,7,161,2,85,122,229,25,381,93,4
2490,2,93,123,86,122,260,85,826,148,161
2491,7,2,148,113,826,123,631,93,86,223
2492,33,113,150,35,18,267,80,28,421,771
2493,33,150,35,34,403,18,24,79,169,409
2494,6933,9326,1833,114,10378,17064,17062,8611,11869,17063
2495,83,651,469,663,638,530,118,589,594,535
2496,6724,5093,8521,1083,2306,2257,233,4090,600,6390
2497,150,35,34,18,79,16,169,267,170,80
2498,113,148,286,17,631,826,306,223,22,3945
2499,7,122,2,85,113,116,15,83,93,295
2500,2349,5865,5867,13066,1661,9427,5532,1642,161,2826
2501,450,437,117,248,1365,492,213,251,4,191
2502,116,295,117,85,492,8,191,447,483,918
2503,7,2,113,122,85,93,17,15,161,86
2504,93,2,86,224,185,85,260,161,123,15
2505,3192,4528,233,8521,20126,600,1374,12570,14507,561
2506,176,1458,8568,148,3788,13115,982,178,1481,826
2507,7,122,2,116,113,83,85,15,118,128
2508,22196,30678,22198,22197,5295,30677,22193,22194,22192,30680
2509,2,93,826,123,86,148,223,25,22,161
2510,122,85,15,161,2,295,4,8,437,191
2511,85,161,122,15,295,4,2,191,229,450
2512,150,34,403,18,24,79,16,169,409,267
2513,122,2,85,161,15,116,93,83,185,128
2514,122,85,116,15,2,296,260,125,437,346
2515,18,170,80,28,416,421,771,26,419,2237
2516,35,34,403,24,79,16,169,409,267,170
2517,2,93,123,161,826,86,148,22,122,158
2518,32,113,33,150,35,34,403,18,16,409
2519,33,79,403,34,24,18,169,16,80,267
2520,62,73,1767,76,1618,5434,5437,4542,2394,238
2521,83,118,165,247,651,469,125,921,122,663
2522,247,424,648,533,535,505,469,685,1060,470
2523,7,122,2,85,15,113,83,118,93,128
2524,238,1767,1254,5437,1019,2048,4793,1056,71,6043
2525,113,7,79,150,24,34,403,169,16,18
2526,7,2,88,148,113,123,93,631,826,86
2527,520,155,128,648,154,251,118,428,424,1063
2528,382,383,370,2820,369,372,379,6630,385,2821
2529,33,150,403,24,16,79,409,169,170,80
2530,33,150,34,18,24,409,16,267,79,169
2531,403,18,24,79,16,169,267,409,170,28
2532,35,24,16,409,267,28,416,2237,26,419
2533,32,33,150,35,34,403,18,24,16,409
2534,150,35,18,403,267,79,80,170,28,416
2535,32,33,150,79,11,24,34,18,169,16
2536,150,35,34,403,18,24,16,409,267,169
2537,122,2,83,85,113,15,93,260,530,158
2538,33,150,403,18,79,24,16,169,409,267
2539,7,2,122,93,85,15,83,86,123,260
2540,7017,4859,4863,6694,4686,315,10112,234,326,9143
2541,33,150,35,18,34,403,24,409,267,16
2542,8823,17136,22926,22925,14771,8836,26128,26129,26127,26125
2543,32,33,79,150,35,34,18,170,267,80
2544,286,2,223,17,826,22,306,148,631,1636
2545,93,123,86,631,158,122,260,636,83,125
2546,32,150,18,403,24,79,16,409,169,267
2547,254,201,318,138,234,781,911,4793,1157,314
2548,89,91,678,674,658,149,1017,1866,610,614
2549,113,33,150,35,34,403,24,18,7,16
2550,93,85,122,161,15,86,185,260,158,25
2551,32,79,33,2,34,35,150,403,24,18
2552,7,2,113,93,122,123,631,86,148,83
2553,33,35,34,403,18,24,79,16,267,169
2554,1518,223,1386,11866,1121,1122,9408,11164,978,8249
2555,35,34,24,79,267,80,28,421,2237,771
2556,7,15,85,4,116,2,295,161,450,191
2557,122,2,85,113,116,15,83,93,125,118
2558,150,35,403,24,409,267,80,28,421,771
2559,33,35,24,16,169,267,170,80,113,28
2560,113,32,7,79,33,35,150,24,403,17
2561,7,122,2,85,113,116,15,118,93,125
2562,32,150,35,34,18,403,24,79,16,409
2563,150,33,18,403,35,409,80,28,26,421
2564,32,113,79,35,403,24,18,16,409,80
2565,10707,10706,24738,24734,24733,11323,24732,9333,5821,9323
2566,161,85,2,15,122,229,185,93,25,116
2567,7,2,123,93,86,83,148,85,161,260
2568,7,2,122,113,85,15,116,93,4,295
2569,161,2826,1661,229,1642,2349,2124,6684,2656,85
2570,123,86,93,636,121,1061,83,1021,653,260
2571,7,2,161,113,122,85,15,2820,93,383
2572,76,1618,62,1765,2362,2354,39,828,1405,273
2573,154,921,125,85,8,251,346,428,158,295
2574,946,1509,564,1503,2576,1287,561,14045,1508,1504
2575,643,589,1065,165,127,851,454,1066,1464,246
2576,639,664,638,642,651,663,668,83,1297,594
2577,73,1618,1617,1767,1765,76,62,238,49,5437
2578,2,85,113,15,116,93,125,260,118,161
2579,60,2351,1384,2076,36,1389,54,2604,892,10709
2580,2621,1629,2170,7160,4276,2943,3207,10551,7155,6014
2581,32,33,35,18,24,79,16,409,267,169
2582,5183,5262,5270,4413,5267,5290,5245,5259,5289,14551
2583,113,33,79,150,34,403,7,24,18,16
2584,946,8521,600,6724,333,1083,233,116,1113,3192
2585,161,2,25,93,22,86,123,826,3519,148
2586,122,113,93,83,85,15,125,260,158,116
2587,7,122,2,85,113,93,15,83,116,125
2588,7,946,86,2,123,122,1509,631,826,636
2589,7,2,122,161,93,85,15,123,25,113
2590,32,79,150,35,403,24,18,169,16,170
2591,165,530,247,154,685,155,535,469,83,424
2592,1843,366,365,358,593,480,117,1082,1056,474
2593,122,2,85,93,118,123,86,158,15,161
2594,123,826,88,86,145,93,87,2,636,631
2595,150,34,24,16,409,169,170,80,28,416
2596,2,122,113,85,93,15,83,116,86,161
2597,122,83,2,158,128,116,921,127,185,161
2598,7,2,113,85,83,123,15,125,260,158
2599,113,79,33,35,34,24,403,16,11,18
2600,295,426,492,648,1555,1099,90,827,526,1554
2601,32,150,33,35,34,403,267,409,24,16
2602,4334,7786,1254,8264,6000,6043,4347,1019,11680,618
2603,122,2,113,85,15,116,93,83,125,260
2604,8447,1541,1224,433,5980,3657,11412,6623,15824,1391
2605,564,946,561,1287,4658,5330,1504,2576,13911,559
2606,7,122,85,2,15,116,83,93,125,260
2607,7,2,122,85,113,15,161,116,260,83
2608,150,35,403,34,18,24,79,16,169,267
2609,7,2,122,93,85,113,86,123,15,83
2610,3775,826,990,148,14935,9309,2,970,994,20467
2611,85,122,7,161,15,93,158,229,224,260
2612,474,593,480,683,117,366,507,1843,2247,566
2613,2,122,161,85,15,93,116,185,86,260
2614,1504,1509,1506,946,332,1287,233,2494,1508,1673
2615,122,85,161,15,8,295,296,918,2,191
2616,122,2,85,116,15,113,93,125,8,260
2617,2,122,85,93,113,260,83,86,125,123
2618,122,125,921,118,346,8,530,128,154,116
2619,32,33,150,18,35,34,403,409,267,80
2620,12214,12217,12211,4085,12212,4585,12210,12208,12209,12216
2621,233,8521,946,333,334,14045,2576,3192,561,600
2622,295,450,117,1554,116,599,648,1522,1107,180
2623,1083,7239,3617,3346,112,2012,1136,1690,1113,2257
2624,32,35,34,403,24,16,409,267,79,80
2625,915,32,11,35,33,917,150,577,403,775
2626,7,2,93,122,85,86,123,15,260,83
2627,93,2,86,123,7,826,223,159,148,636
2628,7,122,161,85,15,295,437,191,450,2
2629,113,79,150,35,34,403,24,18,169,267
2630,7,2,148,88,145,87,826,123,93,113
2631,161,7,85,122,116,15,4,229,295,450
2632,113,33,79,35,150,34,24,18,7,169
2633,233,1690,1083,1113,8521,2012,2366,3819,3345,3346
2634,18,34,16,169,79,170,80,28,416,2237
2635,127,158,1021,589,125,123,469,636,86,630
2636,564,1503,561,2576,1504,334,1508,5330,559,14045
2637,18,403,24,16,409,267,170,169,80,416
2638,32,33,150,35,79,113,18,24,16,169
2639,88,87,148,145,7,2,826,84,89,91
2640,93,123,86,161,2,158,826,25,636,148
2641,2,113,122,85,83,86,15,631,158,116
2642,116,295,450,85,492,8,426,346,483,447
2643,122,73,279,40,194,15,116,2,85,83
2644,1141,1835,21337,21334,3881,1838,12476,1225,12478,12480
2645,88,145,148,87,84,89,91,674,123,826
2646,2,122,113,93,123,86,83,15,260,125
2647,564,1509,93,1503,1024,260,1376,2576,86,1287
2648,93,123,636,121,2,260,1061,631,826,125
2649,79,35,113,24,403,169,34,16,28,18
2650,83,247,85,15,450,535,194,437,685,447
2651,148,145,88,87,84,223,89,415,678,631
2652,123,636,83,1061,158,121,631,190,125,211
2653,113,32,7,11,79,286,33,915,35,917
2654,2,122,85,15,116,93,113,260,185,296
2655,7,2,113,85,15,116,83,93,125,118
2656,4864,6694,6762,356,4859,138,135,7017,140,6691
2657,6598,3936,2833,3946,3944,6597,2834,11668,3951,3680
2658,7,116,122,85,296,8,450,346,357,15
2659,150,18,403,24,409,16,170,80,169,79
2660,7,122,2,83,93,86,123,125,260,15
2661,7,148,2,123,84,826,631,93,86,89
2662,7,2,122,161,85,93,15,113,260,158
2663,2,122,113,85,15,93,116,83,86,17
2664,122,85,116,357,946,296,8,260,342,1376
2665,15745,7105,10557,19908,4991,6475,4207,5371,6447,4975
2666,5121,1997,1105,2247,587,1112,5341,4319,12163,485
2667,123,86,93,7,148,636,88,158,2,83
2668,158,83,86,122,93,636,125,260,127,1021
2669,161,93,85,25,86,123,15,185,22,260
2670,73,279,1405,1832,1384,38,828,1773,2604,39
2671,990,994,979,973,976,4614,6640,970,20467,1120
2672,279,76,1405,828,75,291,39,57,1384,68
2673,15,93,116,260,158,185,86,25,296,123
2674,93,826,86,2,123,148,223,1152,794,25
2675,116,7,122,40,251,15,437,71,221,4
2676,33,150,35,34,24,79,18,16,80,267
2677,6724,14387,600,3192,233,6390,5093,2306,14507,12570
2678,1149,148,1230,1152,826,794,990,12857,3496,1512
2679,148,88,145,826,87,84,86,89,631,678
2680,223,148,145,87,88,84,415,631,89,1121
2681,415,88,91,89,2833,3944,3951,2869,3680,3936
2682,17,286,2,79,2285,32,22,11,631,771
2683,295,450,117,437,251,492,456,71,180,428
2684,122,8,295,346,483,426,199,921,918,648
2685,7,122,2,85,116,15,93,296,295,8
2686,7,122,85,15,2,295,4,450,161,437
2687,161,85,1661,229,2349,15,4,1642,122,948
2688,118,125,85,15,8,123,93,260,86,2
2689,32,33,79,113,150,24,35,34,403,16
2690,35,18,24,16,79,409,169,267,170,80
2691,1141,10361,3881,1838,19506,16051,13230,3884,3880,4633
2692,112,1083,1075,7239,563,3617,366,3346,593,6536
2693,7,2,85,15,83,113,93,118,125,161
2694,530,247,685,154,454,155,537,2979,470,1256
2695,7,122,128,165,118,251,295,83,154,530
2696,279,1405,1773,1384,828,1832,39,2394,38,54
2697,289,4542,7254,1019,1254,6000,1767,7107,1773,2839
2698,122,7,83,118,530,85,158,247,125,921
2699,15,260,437,116,229,447,918,161,83,8
2700,7810,2026,7863,4925,9214,568,1394,6572,1383,279
2701,86,123,636,121,826,148,642,1061,1024,190
2702,7,161,2,122,85,15,86,25,158,123
2703,7,122,161,2,15,116,93,260,158,83
2704,145,89,614,94,680,149,1873,3456,1020,3944
2705,7,79,2,33,17,35,150,24,34,403
2706,381,383,382,7375,6630,373,9442,369,2124,1026
2707,3481,148,826,305,3456,797,12942,640,5521,145
2708,85,118,116,530,165,125,128,8,346,199
2709,1366,112,1075,563,593,366,566,2625,7239,565
2710,9427,8470,8471,8465,8476,1661,2826,1642,2349,11111
2711,2026,2838,2840,279,1468,7810,6572,568,7687,1394
2712,161,2,25,15,185,229,93,224,1732,158
2713,233,946,333,8521,334,108,342,1376,357,561
2714,123,93,2,7,86,88,223,636,25,631
2715,123,86,7,158,636,85,121,83,125,1061
2716,685,128,247,165,469,1063,83,533,454,648
2717,2,85,113,83,93,125,260,86,123,158
2718,85,260,158,125,7,93,86,83,127,447
2719,2,85,113,83,15,93,260,86,158,123
2720,35,79,18,24,409,170,80,28,421,771
2721,83,125,127,123,158,165,1021,469,86,211
2722,450,116,437,191,122,4793,248,117,15,8
2723,148,145,826,123,86,631,93,2,636,94
2724,71,4793,1617,248,4,238,195,456,1068,1767
2725,123,148,83,122,87,636,260,631,85,125
2726,7,2,85,116,83,118,15,128,165,113
2727,33,150,35,79,409,267,170,113,28,416
2728,33,24,169,16,35,771,34,416,80,170
2729,35,24,267,16,80,170,169,79,28,416
2730,295,165,15,85,251,450,128,437,921,83
2731,24,169,170,113,28,416,2237,26,419,27
2732,381,161,7,383,382,2124,7375,85,229,15
2733,1668,92,90,517,504,165,237,1063,537,460
2734,7,295,116,122,4,85,437,15,191,161
2735,18,150,32,33,34,403,35,409,267,80
2736,295,117,437,8,492,122,191,1365,85,456
2737,18,34,403,24,409,16,267,169,170,79
2738,14769,15690,14774,14776,14773,15688,2024,14770,2038,4318
2739,148,87,88,145,7,826,2,84,89,91
2740,2,148,123,631,86,83,84,636,223,89
2741,123,636,1061,190,121,125,653,642,93,589
2742,7,122,2,93,15,118,128,161,158,123
2743,2188,4686,7017,781,132,4859,326,6694,353,136
2744,254,1157,318,201,7611,314,138,2211,228,234
2745,122,2,113,85,116,15,83,93,125,118
2746,28694,28691,24529,28693,24527,24523,24526,28690,24522,28692
2747,150,35,16,169,267,170,80,416,771,113
2748,85,122,918,158,426,125,921,118,492,199
2749,122,2,93,85,260,116,15,125,86,83
2750,165,424,1063,454,648,533,505,92,504,469
2751,7,161,2,383,382,6630,85,370,15,122
2752,73,279,76,1405,39,291,828,1618,38,1765
2753,946,561,564,332,14045,1503,1287,334,1508,5330
2754,150,403,18,79,24,16,169,409,267,170
2755,2,15,116,93,113,260,125,161,8,118
2756,535,648,116,8,1256,346,65,529,127,651
2757,201,2188,234,315,132,326,4686,136,7017,318
2758,93,123,148,2,7,569,25,121,22,158
2759,161,85,122,15,2,116,229,185,437,93
2760,7075,887,1082,15721,2839,3711,7254,2176,3783,1019
2761,161,2,25,122,93,15,185,22,229,86
2762,7,85,122,295,161,15,8,191,296,229
2763,946,2,223,564,1503,631,123,826,159,2576
2764,88,145,87,84,89,678,674,610,91,658
2765,150,35,34,18,24,79,409,80,28,416
2766,7,83,86,93,122,636,125,2,260,85
2767,385,370,2820,2825,2831,5160,1027,20445,2824,379
2768,32,150,33,35,34,403,409,267,80,28
2769,33,18,35,34,403,24,409,267,16,169
2770,33,150,35,34,79,403,18,113,409,267
2771,315,7017,316,10112,781,1796,4863,4861,4859,6694
2772,161,25,2,2349,785,229,5825,93,1642,784
2773,7,2,113,85,123,86,15,83,631,260
2774,1143,1146,3882,20036,1144,1142,1140,13228,29130,20038
2775,33,150,35,18,34,403,24,409,267,16
2776,7,2,113,93,631,86,826,122,223,636
2777,148,88,145,826,87,123,84,2,89,86
2778,33,150,35,79,403,18,169,409,267,170
2779,83,1021,125,127,589,630,651,685,118,86
2780,84,87,94,674,678,415,1866,4769,148,8450
2781,2943,2621,6014,3207,946,350,5821,1674,2753,1551
2782,122,85,2,8,125,346,260,83,118,450
2783,33,150,34,403,24,267,409,16,170,80
2784,148,826,631,223,123,93,86,88,145,636
2785,117,295,180,450,599,517,1071,456,1074,72
2786,89,91,148,94,674,415,5913,826,658,678
2787,32,150,403,18,24,79,16,169,409,267
2788,32,150,34,403,18,24,79,16,169,409
2789,86,631,826,260,148,158,85,25,83,185
2790,437,250,261,450,206,474,117,507,116,1159
2791,233,333,8521,946,334,14045,561,600,3192,2576
2792,2271,6536,2257,7246,7242,1136,2266,433,15247,2256
2793,260,93,7,946,123,125,1024,85,158,83
2794,32,33,79,35,150,11,24,403,34,169
2795,450,117,437,1670,1843,1365,366,248,71,213
2796,122,2,93,15,260,113,83,125,86,296
2797,148,826,93,123,2,86,631,88,145,636
2798,32,33,35,34,18,403,24,16,79,409
2799,123,148,826,636,121,1061,631,190,88,642
2800,5567,5570,5572,5566,5564,5568,5571,9806,9814,30617
2801,638,594,639,655,802,675,1065,3964,1067,643
2802,332,233,11740,22146,946,1506,600,1504,1673,1509
2803,7,122,85,15,2,125,83,295,128,161
2804,7,88,145,87,148,84,2,89,826,123
2805,2,161,122,85,15,116,93,185,260,25
2806,34,403,24,409,16,267,170,169,80,79
2807,32,33,35,150,34,403,79,18,24,16
2808,22195,22194,22192,22193,22197,22198,22196,3594,29201,29207
2809,2,113,122,93,85,86,17,123,83,32
2810,33,35,34,18,403,24,79,16,409,267
2811,32,35,403,16,169,409,170,80,28,416
2812,32,150,403,18,24,16,169,409,80,170
2813,2026,2840,6572,1468,2838,2013,2839,1383,2222,1472
2814,5245,5183,5262,5235,5270,5274,5267,5637,5635,5636
2815,32,113,79,35,34,403,24,18,16,409
2816,381,372,6630,383,379,382,1026,2828,2821,5160
2817,33,35,11,150,403,79,34,18,915,24
2818,474,137,4222,1099,507,441,4080,2292,1076,261
2819,123,148,569,1230,826,86,1016,121,636,794
2820,113,85,15,123,86,83,161,260,158,125
2821,33,150,35,18,403,34,24,409,16,170
2822,116,85,8,128,83,15,530,346,125,154
2823,32,113,33,79,150,35,34,403,18,169
2824,5209,5295,22197,22198,22195,22194,22193,22192,5188,25145
2825,2,113,85,83,15,93,165,260,86,123
2826,7,86,2,148,158,826,125,1061,15,211
2827,1083,3617,3346,112,2012,7239,683,1075,2843,1113
2828,7,2,113,145,631,123,93,826,86,83
2829,7,122,93,2,85,86,260,123,158,15
2830,2,93,161,122,123,86,25,85,826,148
2831,150,403,409,80,170,169,28,416,2237,421
2832,93,2,123,86,826,148,25,636,631,121
2833,1509,1503,564,2576,93,1508,561,334,1287,1504
2834,122,2,15,116,113,83,93,295,8,125
2835,123,148,826,88,93,636,190,121,145,1015
2836,295,492,450,117,116,599,648,456,1107,180
2837,20944,20943,20945,4300,4292,4283,4304,4282,3727,3725
2838,33,18,35,34,403,24,409,267,16,170
2839,2,93,161,122,86,123,85,25,15,113
2840,2,122,113,85,93,15,86,83,123,158
2841,990,93,123,1152,994,794,789,826,979,1425
2842,32,34,403,18,24,79,16,169,409,267
2843,460,193,2979,454,2207,605,1115,1668,424,504
2844,4851,6506,1617,62,238,1618,5437,12721,1767,1255
2845,7,122,83,2,93,123,128,86,85,125
2846,1083,450,116,2839,2843,676,117,1075,666,3345
2847,79,11,771,35,776,169,24,28,16,387
2848,145,148,89,826,123,7,94,658,631,678
2849,122,2,83,158,125,15,631,116,161,148
2850,5317,250,206,1661,480,474,4,507,191,450
2851,469,127,530,125,165,247,158,589,1021,211
2852,113,93,631,123,148,223,25,17,22,85
2853,7,2,122,17,631,32,15,223,123,25
2854,223,826,2,148,631,93,88,123,86,145
2855,32,113,33,79,150,35,34,403,18,169
2856,114,286,113,223,16959,7,5365,10530,2,12349
2857,2,223,946,93,631,826,1386,159,25,123
2858,2,93,83,123,85,158,125,260,15,631
2859,113,93,15,161,83,260,86,17,125,123
2860,158,636,1061,1021,121,125,651,260,638,653
2861,83,128,116,2,15,125,158,93,260,346
2862,32,150,35,18,34,403,24,409,267,16
2863,295,450,492,251,8,648,165,428,921,424
2864,1075,366,1843,593,365,7278,358,1082,282,1112
2865,7,122,85,15,118,8,128,165,2,4
2866,32,33,35,150,34,403,18,24,79,16
2867,33,150,35,403,18,24,79,16,169,409
2868,113,79,150,34,403,24,18,169,16,409
2869,254,201,318,4,314,138,1157,781,234,1661
2870,10361,1142,1144,1140,19506,1143,3881,1146,13228,19133
2871,2,123,86,161,122,148,826,25,85,22
2872,34,403,18,24,16,79,409,169,267,170
2873,122,2,85,15,116,161,93,113,260,83
2874,2,1121,826,7,148,1518,1122,631,978,1386
2875,116,122,15,295,450,4,191,8,447,161
2876,148,86,145,826,93,121,190,1061,631,84
2877,122,2,93,85,125,86,15,113,116,128
2878,1668,2979,460,517,1554,424,155,454,1522,146
2879,161,2826,1642,2349,793,1661,5825,9427,229,948
2880,150,35,34,403,18,24,79,16,169,409
2881,86,93,190,642,653,158,1015,1024,260,826
2882,7,2,83,93,123,86,15,125,158,260
2883,113,79,150,403,24,18,169,16,170,409
2884,2256,2262,10636,2264,2266,2278,3638,3640,2255,14098
2885,32,33,35,150,34,18,79,16,169,113
2886,161,2,85,122,15,93,25,185,116,229
2887,85,437,116,450,295,918,447,426,15,191
2888,122,85,161,2,116,15,295,128,93,437
2889,7,93,113,86,123,122,826,148,85,161
2890,113,79,150,35,34,403,24,16,170,409
2891,150,34,79,113,267,80,28,416,771,26
2892,7,85,125,165,921,15,158,93,260,2
2893,7,2,93,148,826,631,88,83,636,122
2894,116,450,437,492,117,8,191,251,456,648
2895,2277,6536,7239,3633,2271,7246,1136,9985,2273,2257
2896,5827,15720,7249,28084,7244,28083,868,893,7243,882
2897,7,2,93,148,123,826,86,161,122,25
2898,18,34,403,24,16,409,267,169,79,170
2899,161,2,122,4,229,25,93,185,116,191
2900,2,122,113,15,83,116,161,86,123,158
2901,7,122,116,85,450,15,8,296,447,342
2902,2,123,83,93,86,85,125,260,15,631
2903,79,150,35,34,403,24,18,16,169,170
2904,32,33,403,409,267,16,169,170,79,80
2905,1076,4793,250,441,474,480,7275,1843,1068,3749
2906,1083,885,8521,5030,3819,1224,5108,2366,9797,883
2907,148,145,826,88,87,84,89,678,631,415
2908,7,122,2,85,116,15,83,113,118,295
2909,6598,3946,6597,3954,6599,3678,9290,3937,9296,11668
2910,2,93,826,123,148,86,25,22,223,636
2911,84,87,89,678,148,91,658,94,1017,610
2912,83,85,15,154,921,251,125,2,346,158
2913,295,450,116,117,4,437,191,1843,250,122
2914,79,113,35,34,403,24,18,169,16,170
2915,148,145,826,88,87,84,631,415,678,89
2916,85,116,2,161,296,8,437,93,295,450
2917,3678,2834,680,6599,5350,3269,3265,2971,3275,6597
2918,33,79,150,34,403,24,18,169,16,170
2919,83,1021,127,921,128,630,198,346,154,589
2920,73,279,1384,1405,76,38,828,1184,39,288
2921,113,1141,10530,286,16959,114,1834,2,32,17
2922,122,85,15,295,118,2,128,8,437,530
2923,150,403,18,79,169,409,267,80,28,771
2924,32,33,150,35,403,34,24,16,409,169
2925,116,122,8521,450,346,1083,447,233,85,342
2926,8167,8166,8161,8169,8164,8172,8168,8171,8159,8170
2927,3617,15824,433,7239,112,563,6536,1075,12163,2843
2928,33,18,403,24,79,16,409,169,267,80
2929,93,123,826,121,2,794,636,789,158,7
2930,7,93,122,86,123,85,161,15,83,158
2931,7,85,161,15,93,296,260,185,295,158
2932,7,2,85,116,15,113,83,93,125,260
2933,161,2,85,25,229,185,93,224,15,122
2934,12173,29210,8013,8003,7996,7995,29203,29206,29208,21092
2935,122,2,83,85,116,15,113,118,93,125
2936,150,35,79,403,18,16,169,7,409,170
2937,33,150,35,34,403,18,24,79,16,169
2938,112,3346,357,117,3345,445,2012,1083,1772,1075
2939,83,154,921,2473,685,155,520,158,125,533
2940,33,403,18,79,169,267,170,80,113,28
2941,2,161,85,15,116,185,260,86,296,83
2942,7,116,85,450,295,118,40,83,125,921
2943,34,24,16,169,267,170,80,28,416,421
2944,122,2,85,113,15,93,83,125,260,86
2945,7,2,113,88,148,123,93,631,86,826
2946,7,122,2,83,93,85,113,86,125,15
2947,150,34,79,403,113,18,169,409,267,170
2948,113,79,33,24,34,403,169,16,18,771
2949,469,83,651,663,533,589,594,638,643,675
2950,9143,8949,9141,4859,6691,326,9788,6694,254,4863
2951,113,150,79,34,35,403,24,16,169,409
2952,83,158,651,1021,921,1517,589,630,663,260
2953,148,826,87,631,678,658,2,636,91,674
2954,7,2,93,86,148,161,25,158,85,83
2955,1287,1509,13911,1503,5330,1504,1498,1508,338,334
2956,385,370,5160,2820,2824,19478,19480,2831,5164,1027
2957,437,116,450,15,918,206,191,447,296,250
2958,2,85,15,113,83,93,118,125,161,128
2959,33,18,34,35,403,24,409,267,16,170
2960,35,34,403,24,409,16,267,169,170,79
2961,32,33,150,35,34,18,403,24,409,16
2962,32,113,150,35,403,24,18,16,169,409
2963,123,636,260,125,127,1061,1021,85,121,1024
2964,33,35,34,24,18,169,7,267,170,80
2965,32,33,79,150,35,24,403,34,169,16
2966,123,86,636,121,93,1061,190,653,642,1015
2967,33,150,35,18,403,24,16,409,267,169
2968,2,161,93,15,25,185,260,116,229,22
2969,6694,138,201,4865,4861,4863,315,254,2188,234
2970,148,87,145,2,88,826,223,84,113,89
2971,2,85,161,15,93,86,158,260,83,123
2972,248,213,238,4793,1068,1365,456,1056,251,450
2973,32,33,150,35,403,24,79,16,409,169
2974,165,648,424,921,533,428,469,92,251,199
2975,93,7,2,86,161,123,260,185,224,158
2976,7,122,85,15,116,2,161,8,260,93
2977,636,594,589,685,86,1021,1067,211,118,121
2978,8521,333,946,233,334,342,3192,6724,1113,600
2979,1287,561,564,1509,559,1498,13911,1503,332,338
2980,2,93,86,113,122,123,631,85,260,83
2981,127,1517,83,125,1024,110,1376,260,158,107
2982,32,33,150,35,34,18,16,267,79,169
2983,7,2,113,85,15,116,93,83,161,260
2984,33,150,24,16,79,267,169,170,80,28
2985,2,161,122,93,15,25,123,185,260,158
2986,2,113,93,123,86,85,631,83,15,158
2987,7,122,116,85,450,15,8,437,118,165
2988,7282,5532,785,13066,5527,1276,5525,5531,5867,13068
2989,79,18,80,267,409,28,416,421,419,26
2990,148,84,123,610,89,674,629,190,615,636
2991,150,24,16,267,409,169,170,80,28,416
2992,25163,25167,8928,8926,8924,8925,8927,8936,8932,8934
2993,1083,8521,2012,885,3819,3346,1690,7239,5030,233
2994,248,450,117,6051,3749,492,71,456,1670,251
2995,295,1843,117,71,451,213,365,250,1082,1075
2996,32,33,150,35,34,403,24,16,79,409
2997,223,2,826,93,25,148,86,123,631,185
2998,33,35,34,18,24,16,79,409,169,267
2999,32,33,150,35,34,79,113,18,169,267
3000,113,34,35,79,403,24,16,169,409,170
3001,158,83,85,530,125,1021,165,128,630,921
3002,161,7,2,25,229,93,85,185,22,785
3003,85,918,437,229,15,1158,447,1138,850,158
3004,35,34,79,403,24,16,169,409,267,170
3005,7239,563,2277,3617,1366,6536,1075,15247,12163,366
3006,32,150,34,409,267,80,113,28,771,2237
3007,990,93,1425,86,8660,1235,994,789,123,1162
3008,7,2,122,85,15,93,113,83,116,161
3009,7,2,122,85,93,15,116,83,260,161
3010,93,2,7,826,25,224,86,784,161,223
3011,946,564,2576,561,1508,334,14045,559,260,1024
3012,33,113,79,150,35,34,403,24,169,409
3013,148,826,2,7,123,569,93,25,22,88
3014,161,7,2,15,383,382,122,229,4,6630
3015,122,116,15,4,118,165,85,128,194,450
3016,32,33,150,79,35,113,34,403,18,24
